episode,epsilon,total_reward,avg_reward,total_shaped_reward,avg_shaped_reward,avg_loss
2539,0.2808828836105477,11.0,5.5,18.853020249433197,9.426510124716598,0.013686388536755528
2540,0.28074244216874245,10.0,5.0,15.807510863511851,7.9037554317559255,0.01363949547654816
2541,0.2806020709476581,9.0,4.5,14.122689027324572,7.061344513662286,0.013711031451821327
2542,0.2804617699121843,9.0,4.5,13.248724066947435,6.624362033473718,0.014692654022946955
2543,0.28032153902722823,10.0,5.0,16.12673233875909,8.063366169379545,0.01345666146970221
2544,0.2801813782577146,8.0,4.0,11.282590203135392,5.641295101567696,0.013939964229773198
2545,0.28004128756858576,10.0,5.0,16.103909988791475,8.051954994395738,0.013546527346063937
2546,0.2799012669248015,5.0,2.5,4.958145076566093,2.4790725382830465,0.013436624447682075
2547,0.2797613162913391,10.0,5.0,16.246251184000833,8.123125592000417,0.013373383093359215
2548,0.27962143563319347,11.0,5.5,16.793691203399327,8.396845601699663,0.015019815754411477
2549,0.27948162491537687,12.0,6.0,20.316316911097005,10.158158455548502,0.014500326752396566
2550,0.2793418841029192,12.0,6.0,19.76429231936057,9.882146159680286,0.01477033477808748
2551,0.2792022131608678,9.0,4.5,13.212945775739588,6.606472887869794,0.014928429394162127
2552,0.2790626120542874,12.0,6.0,19.959983746458438,9.979991873229219,0.014843644127249717
2553,0.2789230807482603,13.0,6.5,20.171243425969458,10.085621712984729,0.01438399423445974
2554,0.27878361920788614,8.0,4.0,6.296430336379627,3.1482151681898136,0.014975332106862749
2555,0.2786442273982822,11.0,5.5,18.12719935951374,9.06359967975687,0.014444241568313114
2556,0.2785049052845831,11.0,5.5,16.542833339023055,8.271416669511527,0.01366671718923109
2557,0.2783656528319408,11.0,5.5,17.962510863511824,8.981255431755912,0.014424815859113422
2558,0.27822647000552486,14.0,7.0,23.62175182332471,11.810875911662356,0.014713018729484507
2559,0.2780873567705221,10.0,5.0,14.34409301853411,7.172046509267055,0.014320031828912241
2560,0.27794831309213686,11.0,5.5,16.996699475211006,8.498349737605503,0.01521971140855125
2561,0.2778093389355908,12.0,6.0,20.300249007925995,10.150124503962997,0.014985512167747532
2562,0.27767043426612303,7.0,3.5,8.80322441618961,4.401612208094805,0.014585145049329316
2563,0.27753159904899,13.0,6.5,21.68098691109929,10.840493455549645,0.013633577066606709
2564,0.2773928332494655,8.0,4.0,9.99665398770167,4.998326993850835,0.013787802798407418
2565,0.2772541368328408,11.0,5.5,17.49765616377645,8.748828081888226,0.013512094832424607
2566,0.2771155097644244,11.0,5.5,17.076732338759097,8.538366169379549,0.013606015640710081
2567,0.2769769520095422,8.0,4.0,9.549707747022662,4.774853873511331,0.01418289778488023
2568,0.2768384635335374,10.0,5.0,14.900697299136207,7.450348649568103,0.01398694443050772
2569,0.27670004430177064,13.0,6.5,21.520208386346567,10.760104193173284,0.01348761963924127
2570,0.2765616942796198,12.0,6.0,19.008644727323897,9.504322363661949,0.015300108401903083
2571,0.27642341343248,10.0,5.0,16.08794577573958,8.04397288786979,0.015273355945412601
2572,0.27628520172576376,9.0,4.5,13.425070844113302,6.712535422056651,0.015194037708320788
2573,0.2761470591249009,11.0,5.5,17.56457607682771,8.782288038413855,0.0151469025015831
2574,0.2760089855953385,9.0,4.5,13.539358280001672,6.769679140000836,0.015039045776107481
2575,0.2758709811025408,9.0,4.5,14.004180116188948,7.002090058094474,0.01485119036531874
2576,0.2757330456119896,10.0,5.0,15.55906866803854,7.77953433401927,0.014842959190053599
2577,0.2755951790891836,12.0,6.0,20.565835756338686,10.282917878169343,0.014739805300320898
2578,0.275457381499639,9.0,4.5,13.303770543022893,6.651885271511446,0.014156269320685949
2579,0.2753196528088892,10.0,5.0,15.15335511536077,7.576677557680385,0.01447585624376578
2580,0.27518199298248475,8.0,4.0,10.927431523888323,5.463715761944162,0.01502684901734548
2581,0.2750444019859935,14.0,7.0,23.614857930759467,11.807428965379733,0.015599770713597536
2582,0.2749068797850005,9.0,4.5,10.300137559775617,5.150068779887809,0.015106511829154833
2583,0.27476942634510804,8.0,4.0,9.8821419119252,4.9410709559626,0.015096637099715217
2584,0.2746320416319355,12.0,6.0,19.828724066947416,9.914362033473708,0.015383564031549862
2585,0.27449472561111954,11.0,5.5,18.126409863247837,9.063204931623918,0.014799958995676467
2586,0.27435747824831397,12.0,6.0,19.810940435023895,9.905470217511947,0.014834883282227176
2587,0.2742202995091898,12.0,6.0,18.726719948342733,9.363359974171367,0.015029572817896094
2588,0.2740831893594352,14.0,7.0,22.40076227121118,11.20038113560559,0.014061113094378795
2589,0.2739461477647555,11.0,5.5,18.158308872830233,9.079154436415116,0.014176489025620477
2590,0.2738091746908731,7.0,3.5,6.00455005634172,3.00227502817086,0.0144449910428375
2591,0.2736722701035277,13.0,6.5,21.53530622196967,10.767653110984835,0.016293865865362543
2592,0.27353543396847596,8.0,4.0,11.888242912189181,5.9441214560945905,0.0158066452773554
2593,0.27339866625149173,9.0,4.5,13.071489202871398,6.535744601435699,0.01669248436311526
2594,0.273261966918366,9.0,4.5,12.030551998871605,6.0152759994358025,0.015622570397598403
2595,0.27312533593490684,9.0,4.5,12.633546891700838,6.316773445850419,0.01503122415526637
2596,0.2729887732669394,7.0,3.5,5.199629395965222,2.599814697982611,0.014597360075983617
2597,0.27285227888030594,9.0,4.5,12.157101290345775,6.0785506451728875,0.016095909933958735
2598,0.2727158527408658,11.0,5.5,18.05805212441523,9.029026062207615,0.014924178215275918
2599,0.2725794948144954,11.0,5.5,18.42365833985123,9.211829169925615,0.015730972973895925
2600,0.27244320506708813,8.0,4.0,7.637254348641704,3.818627174320852,0.014998618465449129
2601,0.2723069834645546,7.0,3.5,6.82470774702267,3.412353873511335,0.016441121605624047
2602,0.2721708299728224,10.0,5.0,15.635907337930906,7.817953668965453,0.015415612167811819
2603,0.272034744557836,12.0,6.0,18.842609687701007,9.421304843850503,0.015458447073719331
2604,0.2718987271855571,8.0,4.0,10.119760095136439,5.059880047568219,0.015389459981982196
2605,0.2717627778219643,8.0,4.0,10.196396484265453,5.098198242132726,0.015854893805725235
2606,0.2716268964330533,9.0,4.5,13.698923367773942,6.849461683886971,0.015883499369291322
2607,0.2714910829848368,6.0,3.0,7.080565611398956,3.540282805699478,0.01540112172386476
2608,0.2713553374433444,9.0,4.5,13.689680755512908,6.844840377756454,0.015269641780427523
2609,0.27121965977462276,12.0,6.0,20.51627652306246,10.25813826153123,0.016108707625951086
2610,0.27108404994473545,7.0,3.5,8.566772960338552,4.283386480169276,0.015561657424217888
2611,0.2709485079197631,7.0,3.5,6.229674883474576,3.114837441737288,0.016218447401853544
2612,0.2708130336658032,10.0,5.0,16.151652999135575,8.075826499567787,0.015037785513060434
2613,0.2706776271489703,11.0,5.5,19.023434454984304,9.511717227492152,0.015604904187577111
2614,0.27054228833539584,12.0,6.0,19.787120774911386,9.893560387455693,0.014456832407574569
2615,0.27040701719122817,12.0,6.0,19.538487036642938,9.769243518321469,0.014657599476299115
2616,0.2702718136826326,10.0,5.0,14.60490440683494,7.30245220341747,0.014991567112239344
2617,0.2701366777757913,7.0,3.5,7.826476812455047,3.9132384062275234,0.014932038600423506
2618,0.27000160943690343,9.0,4.5,13.901653987701671,6.950826993850836,0.014525951594114303
2619,0.269866608632185,15.0,7.5,26.330016843551416,13.165008421775708,0.014732752301331078
2620,0.2697316753278689,8.0,4.0,11.125835756338745,5.562917878169372,0.01526676768437028
2621,0.269596809490205,11.0,5.5,15.005464901216719,7.5027324506083595,0.01620431530156306
2622,0.2694620110854599,10.0,5.0,16.57435828000167,8.287179140000836,0.01506469974560397
2623,0.2693272800799172,10.0,5.0,16.799101765131525,8.399550882565762,0.015518133298360876
2624,0.26919261643987724,12.0,6.0,20.01393532785308,10.00696766392654,0.014785021809594972
2625,0.2690580201316573,13.0,6.5,20.870319834497007,10.435159917248503,0.015039075911045075
2626,0.2689234911215915,8.0,4.0,11.430682931587699,5.715341465793849,0.015351687454219375
2627,0.2687890293760307,12.0,6.0,19.249358280001637,9.624679140000818,0.015449584489688277
2628,0.2686546348613427,9.0,4.5,13.556732338759106,6.778366169379553,0.014923226153478027
2629,0.26852030754391204,12.0,6.0,19.861871784527672,9.930935892263836,0.0148834743936147
2630,0.2683860473901401,8.0,4.0,10.502254348641722,5.251127174320861,0.015854446785524487
2631,0.26825185436644505,9.0,4.5,13.98136338717244,6.99068169358622,0.016008208809154375
2632,0.26811772843926185,12.0,6.0,20.297240736114347,10.148620368057173,0.015356618624978832
2633,0.2679836695750422,10.0,5.0,14.07157464807814,7.03578732403907,0.01509756093179541
2634,0.2678496777402547,10.0,5.0,13.286019774647457,6.643009887323728,0.01476024585909077
2635,0.2677157529013846,10.0,5.0,15.232663688262871,7.616331844131436,0.014646985830206957
2636,0.2675818950249339,9.0,4.5,13.51028187147412,6.75514093573706,0.014717334445033755
2637,0.2674481040774214,12.0,6.0,20.793211037207147,10.396605518603574,0.014560149516910315
2638,0.2673143800253827,6.0,3.0,4.036376999699787,2.0181884998498933,0.014299047400376626
2639,0.26718072283537003,12.0,6.0,20.475016610006534,10.237508305003267,0.014551194476495896
2640,0.26704713247395234,2.0,1.0,-8.57587147690361,-4.287935738451805,0.014696438812783786
2641,0.26691360890771537,11.0,5.5,17.53776227890718,8.76888113945359,0.015040872401690908
2642,0.2667801521032615,10.0,5.0,15.636831162948287,7.818415581474143,0.01440039500328047
2643,0.2666467620272099,10.0,5.0,15.137912678646586,7.568956339323293,0.015546408193185925
2644,0.2665134386461963,5.0,2.5,4.479748368602109,2.2398741843010543,0.01399227446344282
2645,0.26638018192687324,13.0,6.5,22.08105287174039,11.040526435870195,0.014154207255425199
2646,0.26624699183590983,10.0,5.0,15.717352939285982,7.858676469642991,0.015030874617929969
2647,0.2661138683399919,9.0,4.5,14.33142934781354,7.16571467390677,0.01507309147289821
2648,0.2659808114058219,12.0,6.0,20.542320075737898,10.271160037868949,0.014382580078340002
2649,0.265847821000119,11.0,5.5,18.215538619889145,9.107769309944572,0.0151250041089952
2650,0.26571489708961893,12.0,6.0,19.628289388264548,9.814144694132274,0.014729359301605394
2651,0.26558203964107413,12.0,6.0,18.473098600490573,9.236549300245287,0.015620185430826885
2652,0.26544924862125363,8.0,4.0,9.667999776301468,4.833999888150734,0.014661443043234093
2653,0.265316523996943,10.0,5.0,15.062510863511857,7.531255431755929,0.014763252926724297
2654,0.26518386573494457,4.0,2.0,0.9451966598123007,0.47259832990615036,0.014091701077829514
2655,0.2650512738020771,10.0,5.0,16.247531336643576,8.123765668321788,0.014461155992799572
2656,0.2649187481651761,10.0,5.0,16.68716725098684,8.34358362549342,0.01368127731207226
2657,0.2647862887910935,14.0,7.0,24.530063086081963,12.265031543040982,0.014376859260456903
2658,0.26465389564669795,4.0,2.0,0.3786145047900385,0.18930725239501925,0.015291910276615193
2659,0.2645215686988746,9.0,4.5,11.718066491963741,5.859033245981871,0.014723768322063345
2660,0.2643893079145252,13.0,6.5,22.46568293158764,11.23284146579382,0.015482221660869462
2661,0.26425711326056794,12.0,6.0,20.0260197746474,10.0130098873237,0.015587791756593755
2662,0.2641249847039377,11.0,5.5,17.22160751162623,8.610803755813116,0.015645169152745178
2663,0.2639929222115857,8.0,4.0,10.09166661166291,5.045833305831455,0.015641229920355337
2664,0.2638609257504799,12.0,6.0,20.097754754420723,10.048877377210362,0.01493407770326095
2665,0.2637289952876047,9.0,4.5,11.563803406570951,5.781901703285476,0.015575429779876556
2666,0.2635971307899609,10.0,5.0,15.49842107600189,7.749210538000945,0.014597530350355166
2667,0.2634653322245659,13.0,6.5,22.56931180392623,11.284655901963115,0.014786297702895744
2668,0.26333359955845365,11.0,5.5,17.145808747286623,8.572904373643311,0.015670308167380947
2669,0.26320193275867443,5.0,2.5,3.9735738832106082,1.9867869416053041,0.015247355981596879
2670,0.2630703317922951,9.0,4.5,10.499213968303142,5.249606984151571,0.015608545998111368
2671,0.26293879662639896,12.0,6.0,20.303869367212037,10.151934683606019,0.015437039473493184
2672,0.26280732722808575,12.0,6.0,19.357576590608023,9.678788295304011,0.016173441955553633
2673,0.2626759235644717,12.0,6.0,18.248737679474765,9.124368839737382,0.015342570528654115
2674,0.2625445856026895,11.0,5.5,16.044311803926252,8.022155901963126,0.016079573429056575
2675,0.26241331330988815,12.0,6.0,20.010393319624544,10.005196659812272,0.014414845518767833
2676,0.2622821066532332,9.0,4.5,11.52802511536313,5.764012557681565,0.015436997689040643
2677,0.2621509655999066,7.0,3.5,4.209305931887918,2.104652965943959,0.015648839343339205
2678,0.26201989011710664,8.0,4.0,11.135808747286658,5.567904373643329,0.014514267167874744
2679,0.2618888801720481,11.0,5.5,17.330024368037904,8.665012184018952,0.01486368921585381
2680,0.2617579357319621,12.0,6.0,20.089871543286826,10.044935771643413,0.01479590623506478
2681,0.26162705676409614,9.0,4.5,8.599550056341723,4.2997750281708615,0.015261233361171824
2682,0.26149624323571413,9.0,4.5,12.585016610006576,6.292508305003288,0.014773597863635846
2683,0.2613654951140963,6.0,3.0,5.7958880869101685,2.8979440434550843,0.01506487285984414
2684,0.2612348123665393,12.0,6.0,19.681765202307194,9.840882601153597,0.014016114921708192
2685,0.26110419496035603,14.0,7.0,23.498724066947396,11.749362033473698,0.014279683748526232
2686,0.2609736428628759,11.0,5.5,18.681818772531912,9.340909386265956,0.014310001081654004
2687,0.2608431560414445,12.0,6.0,19.961408210799732,9.980704105399866,0.014674593444381441
2688,0.26071273446342375,8.0,4.0,10.0185014041915,5.00925070209575,0.013852423396227616
2689,0.26058237809619206,3.0,1.5,-2.7381330989445094,-1.3690665494722547,0.014154807696385044
2690,0.260452086907144,9.0,4.5,12.605961572037664,6.302980786018832,0.014317335571561542
2691,0.2603218608636904,10.0,5.0,14.703314493781361,7.351657246890681,0.016221845340249792
2692,0.2601916999332586,11.0,5.5,17.665103707661416,8.832551853830708,0.015247312711019602
2693,0.260061604083292,11.0,5.5,18.4397600951364,9.2198800475682,0.014566708789872271
2694,0.2599315732812503,11.0,5.5,16.703849882646388,8.351924941323194,0.01487739118614367
2695,0.25980160749460973,10.0,5.0,15.308948706835565,7.654474353417783,0.014697133665904402
2696,0.2596717066908624,10.0,5.0,15.043467552077312,7.521733776038656,0.01509930308708655
2697,0.259541870837517,10.0,5.0,15.683467552077293,7.841733776038646,0.014902090185454913
2698,0.25941209990209824,9.0,4.5,13.333032639849574,6.666516319924787,0.015145619759070021
2699,0.2592823938521472,9.0,4.5,12.910136804754423,6.455068402377211,0.015511727766799075
2700,0.25915275265522114,6.0,3.0,6.054628407399152,3.027314203699576,0.015504783922806383
2701,0.25902317627889354,8.0,4.0,7.711778814834505,3.8558894074172523,0.015404998838369335
2702,0.2588936646907541,12.0,6.0,18.360129046723088,9.180064523361544,0.014882118817684906
2703,0.25876421785840875,9.0,4.5,14.848611863775837,7.424305931887918,0.014707163934196745
2704,0.25863483574947954,12.0,6.0,20.18476009513639,10.092380047568195,0.015235366166702338
2705,0.2585055183316048,9.0,4.5,12.968976704453759,6.4844883522268795,0.014721766599853124
2706,0.258376265572439,10.0,5.0,13.48027335842159,6.740136679210795,0.015186346308993442
2707,0.25824707743965275,7.0,3.5,8.686318133208024,4.343159066604012,0.015447932123871787
2708,0.25811795390093295,10.0,5.0,15.957768366948084,7.978884183474042,0.015886906877692255
2709,0.2579888949239825,11.0,5.5,17.66931180392622,8.83465590196311,0.015439053269635353
2710,0.2578599004765206,14.0,7.0,24.697120774911372,12.348560387455686,0.015241097410076431
2711,0.25773097052628235,7.0,3.5,5.746350008190018,2.873175004095009,0.01652840649043875
2712,0.2576021050410192,14.0,7.0,23.64458193132366,11.82229096566183,0.016472797573411038
2713,0.2574733039884987,11.0,5.5,17.53169947521102,8.76584973760551,0.01643545961140522
2714,0.25734456733650446,7.0,3.5,9.482636679210811,4.741318339605406,0.015495201932000262
2715,0.2572158950528362,8.0,4.0,7.763335864340032,3.881667932170016,0.014590819539236171
2716,0.2570872871053098,9.0,4.5,13.353942852339577,6.676971426169788,0.015404740975105337
2717,0.2569587434617572,9.0,4.5,14.015282105019038,7.007641052509519,0.0150146304802703
2718,0.2568302640900263,8.0,4.0,8.894093018534104,4.447046509267052,0.01518104825035802
2719,0.2567018489579813,2.0,1.0,-4.209756864112287,-2.1048784320561436,0.015578111243833388
2720,0.2565734980335023,12.0,6.0,18.19879002758851,9.099395013794256,0.015445387802485909
2721,0.2564452112844856,8.0,4.0,7.461931639585577,3.7309658197927886,0.01827439470482724
2722,0.2563169886788434,6.0,3.0,5.233402580002319,2.6167012900011595,0.01693886325960713
2723,0.256188830184504,8.0,4.0,10.937590203135386,5.468795101567693,0.016033444737217257
